id,ua_city,city,lat,lng,country,iso2,admin_name,capital,population,population_proper
b7a113c5-baa5-4abe-bbdb-f9729e58908b,Охтирка,Okhtyrka,50.303,34.892,Ukraine,UA,Sumska Oblast,minor,47971,47971
56ecce58-1b88-4178-b064-398b6eaf2662,Сніжне,Snizhne,48.0283,38.7656,Ukraine,UA,Donetska Oblast,,47259,47259
c1307265-10a9-437d-a0c5-686845410306,Ровеньки,Rovenky,48.0711,39.3428,Ukraine,UA,Luhanska Oblast,,46734,46734
a8e86dba-16e4-4e08-995b-765a7111d011,Фастів,Fastiv,50.0833,29.9167,Ukraine,UA,Kyivska Oblast,minor,45907,45907
5c05ced4-134b-484e-a14c-86f9fd83f270,Лубни,Lubny,50.0167,33,Ukraine,UA,Poltavska Oblast,minor,45786,45786
85fe2008-f3b0-410a-b5db-11dfe7ddbf84,Брянка,Brianka,48.5133,38.6431,Ukraine,UA,Luhanska Oblast,,44987,44987
86d9eb83-266a-43e5-b5fd-52a2bfd4971d,Краснодон,Krasnodon,48.3,39.7333,Ukraine,UA,Luhanska Oblast,,43683,43683
57858dd7-fd5d-47f1-9f05-9d0ecc99e34e,Ромни,Romny,50.75,33.4667,Ukraine,UA,Sumska Oblast,minor,40316,40316
2d6d00f0-3657-41bf-8fe9-7906d248a6f3,Миргород,Myrhorod,49.9667,33.6,Ukraine,UA,Poltavska Oblast,minor,40160,40160
94c3cff7-7e52-48e2-a320-ab97ed950df5,Подільськ,Podilsk,47.7419,29.535,Ukraine,UA,Odeska Oblast,minor,40155,40155
a0fe48a7-2eb4-4ca0-93cc-4d0e2143f5e0,Вишневе,Vyshneve,50.3869,30.3581,Ukraine,UA,Kyivska Oblast,,39900,39900
1aa66493-e862-4bd3-99e0-3a30e0a58df2,Васильків,Vasylkiv,50.1783,30.3158,Ukraine,UA,Kyivska Oblast,,37696,37696
bc4dfc34-c9e6-4a79-9cc4-61f8ddd15185,Дубно,Dubno,50.3931,25.735,Ukraine,UA,Rivnenska Oblast,minor,37545,37545
aa1ade45-ced4-4457-8835-58b2839ddae8,Борислав,Boryslav,49.2892,23.4189,Ukraine,UA,Lvivska Oblast,,37093,37093
539123e4-f367-4354-8038-93a2d629ba58,Буча,Bucha,50.5486,30.2208,Ukraine,UA,Kyivska Oblast,minor,36971,36971
b0cf5c11-ba24-4d93-8aab-1e416c8e185a,Голубівське,Holubivske,48.6333,38.65,Ukraine,UA,Luhanska Oblast,,36388,36388
0c6e0ef5-32bc-45ee-9961-47d6fe74b06d,Боярка,Boyarka,50.3292,30.2886,Ukraine,UA,Kyivska Oblast,,35411,35411
2efc1bb8-1ea6-4d08-84e2-015f88e52ff9,Ясинувата,Yasynuvata,48.1278,37.8625,Ukraine,UA,Donetska Oblast,,35303,35303
158c4f84-7d45-49c2-9538-8a04258c06c6,Славута,Slavuta,50.3028,26.8683,Ukraine,UA,Khmelnytska Oblast,,34918,34918
0523fc4d-0d93-49c2-ade2-042624d75d15,Самбір,Sambir,49.5167,23.2028,Ukraine,UA,Lvivska Oblast,minor,34444,34444
d0d691f9-558f-46e4-b1e5-80b73814924a,Торецк,Toretsk,48.3917,37.8733,Ukraine,UA,Donetska Oblast,,34378,34378
267c8c24-aa67-4ddd-8503-6ae04772f4d5,Жмеринка,Zhmerynka,49.05,28.1,Ukraine,UA,Vinnytska Oblast,minor,33754,33754
ec96b8ea-ddfe-4bdf-86b9-dfb8bf85fce1,Чугуїв,Chuhuiv,49.8356,36.6864,Ukraine,UA,Kharkivska Oblast,minor,33144,33144
e32801cf-1feb-46ee-9e17-fcc5075d60c2,Новояворівське,Novoyavorovskoye,49.9311,23.5731,Ukraine,UA,Lvivska Oblast,,30723,30723
1b4eaaf8-1d4d-419e-861c-cd5236190459,Могилів-Подільський,Mohyliv-Podilskyi,48.45,27.7833,Ukraine,UA,Vinnytska Oblast,minor,29925,29925
b43cc82d-591d-44ab-bd18-88b49705de75,Трускавець,Truskavets,49.2806,23.505,Ukraine,UA,Lvivska Oblast,,28287,28287
75ec8e50-a3ef-4896-8fc0-281c49153020,Добропілля,Dobropillia,48.4689,37.0828,Ukraine,UA,Donetska Oblast,,28170,28170
d6e5dfea-1c85-4e4f-a906-893862f78df5,Куп’янськ,Kupiansk,49.7167,37.5833,Ukraine,UA,Kharkivska Oblast,minor,27169,27169
ca6a2917-a89b-4f4b-85e9-505c6be71803,Переяслав-Хмельницький,Pereyaslav-KhmelвЂ™nytsвЂ™kyy,50.065,31.445,Ukraine,UA,Kyivska Oblast,,27088,27088
9ce3dade-adf6-45e4-848e-a393f4c22f72,Хмільник,Khmilnyk,49.5569,27.9572,Ukraine,UA,Vinnytska Oblast,minor,26916,26916
206a71f2-78b4-46b9-9845-f0c387379729,Кіровськ,Kirovsk,48.6375,38.6428,Ukraine,UA,Luhanska Oblast,,26654,26654
a9e2368f-5c9a-45ae-a59d-7542020cdf97,Софіївська Борщагівка,SofiyivsвЂ™ka Borshchahivka,50.4114,30.3692,Ukraine,UA,Kyivska Oblast,,26571,26571
c052a3fd-9bf4-4c77-a5a0-ef9bedba1636,Перевальськ,Perevalsk,48.4333,38.8167,Ukraine,UA,Luhanska Oblast,minor,26132,26132
6e42b97e-742d-4d38-a57f-2613c6bef27e,Виноградів,Vynohradiv,48.1497,23.025,Ukraine,UA,Zakarpatska Oblast,minor,25317,25317
154c3a6b-f3dd-4100-b259-5b845623db90,Армянськ,Armiansk,46.1074,33.6919,Ukraine,UA,"Krym, Avtonomna Respublika",,24415,24415
bdd62c33-b531-4cd1-b448-1f3975a98d44,Саки,Saky,45.1336,33.5772,Ukraine,UA,"Krym, Avtonomna Respublika",minor,24285,24285
f71a37a9-5742-490b-9e40-272746bf2fdf,Дебальцеве,Debaltseve,48.3333,38.4,Ukraine,UA,Donetska Oblast,,24209,24209
82fdcf33-847c-44ef-b0b7-051c37532d2e,Селидове,Selydove,48.15,37.3039,Ukraine,UA,Donetska Oblast,,23793,23793
12509ced-1505-447a-bf3d-dfc8bf9218f7,Молодогвардійськ,Molodohvardiisk,48.3444,39.6583,Ukraine,UA,Luhanska Oblast,,22937,22937
d4bd93a9-ef88-4f8b-b94d-6e77e7aef428,Мерефа,Merefa,49.8167,36.05,Ukraine,UA,Kharkivska Oblast,,21421,21421
fb029d49-cdd1-42a0-8a98-3bcaf741d5d7,Білогородка,Bilohorodka,50.3942,30.2314,Ukraine,UA,Kyivska Oblast,,21367,21367
dd528e80-9663-43d5-abf5-26241c03ff25,Суходолськ,Sukhodilsk,48.35,39.7167,Ukraine,UA,Luhanska Oblast,,21324,21324
01accbf3-77ab-41ae-aa1d-a459bd4270a7,Пелагіївка,Pelahiivka,48.0989,38.6128,Ukraine,UA,Donetska Oblast,,17833,17833
244d1174-70f2-4dc3-b690-a6c67fe3f0b9,Гостомель,Hostomel,50.5692,30.2653,Ukraine,UA,Kyivska Oblast,,16190,16190
a501d1b8-5f9e-488f-83f2-990df6f61a3a,Таромське,Taromske,48.4617,34.7828,Ukraine,UA,Dnipropetrovska Oblast,,15838,15838
2a239318-b0f3-4bf9-96ee-7d8b79eb965e,Винники,Vynnyky,49.8156,24.1297,Ukraine,UA,Lvivska Oblast,,15723,15723
7c1c1374-d9eb-4f92-ad07-76327d16e9b7,Червонопартизанськ,Chervonopartyzansk,48.0833,39.7833,Ukraine,UA,Luhanska Oblast,,15218,15218
7601eb10-99e8-4519-b0e9-d3d6a787875b,Миколаївка,Mykolaivka,48.8521,37.774,Ukraine,UA,Donetska Oblast,,14210,14210
ba9285df-77e0-4663-b622-27e6b4d57949,Нижня Кринка,Nyzhnia Krynka,48.1144,38.1606,Ukraine,UA,Donetska Oblast,,13927,13927
